No errors
No warnings
55 ms
data source=aircraftreports
1968 results
receipt_time,observation_time,mid_point_assumed,no_time_stamp,flt_lvl_range,above_ground_level_indicated,no_flt_lvl,bad_location,aircraft_ref,latitude,longitude,altitude_ft_msl,sky_cover,cloud_base_ft_msl,cloud_top_ft_msl,sky_cover,cloud_base_ft_msl,cloud_top_ft_msl,turbulence_type,turbulence_intensity,turbulence_base_ft_msl,turbulence_top_ft_msl,turbulence_freq,turbulence_type,turbulence_intensity,turbulence_base_ft_msl,turbulence_top_ft_msl,turbulence_freq,icing_type,icing_intensity,icing_base_ft_msl,icing_top_ft_msl,icing_type,icing_intensity,icing_base_ft_msl,icing_top_ft_msl,visibility_statute_mi,wx_string,temp_c,wind_dir_degrees,wind_speed_kt,vert_gust_kt,report_type,raw_text
2022-10-22T01:33:40Z,2022-10-22T01:30:00Z,,,,,,,DLH419,48.6,-45.1,36000,,,,,,,,,,,,,,,,,,,,,,,,,,,-51,264,92,,AIREP,ARP DLH419 4836N 04506W 0130 F360 M51 264/92 4959N 04000W 0152 5059N 03000W KT DABYI DDL XXH 220130 F63A,
2022-10-22T01:33:39Z,2022-10-22T01:30:00Z,,,,,,,DAL62,47.5833,-45.25,37000,,,,,,,,,,,,,,,,,,,,,,,,,,,-54,268,85,,AIREP,ARP DAL62 4735N 04515W 0130 F370 M54 268/85 4800N 04000W 0154 4900N 03000W KT N814NW DDL IG1 220130 J63A,
2022-10-22T01:33:50Z,2022-10-22T01:30:00Z,,,,,,,UAL106,47.3667,-45.8167,38000,,,,,,,,,,,,,,,,,,,,,,,,,,,-55,268,87,,AIREP,ARP UAL106 4722N 04549W 0130 F380 M55 268/87 4858N 03959W 0157 4858N 03000W KT N77019 DDL XXH 220131 F77A,
2022-10-22T01:33:40Z,2022-10-22T01:30:00Z,,,,,,,TAP260,46.0833,-45.7667,35000,,,,,,,,,,,,,,,,,,,,,,,,,,,-49,264,71,,AIREP,ARP TAP260 4605N 04546W 0130 F350 M49 264/71 4559N 04000W 0159 4459N 03500W KT CSTXG DDL IG1 220131 J61A,
2022-10-22T01:44:17Z,2022-10-22T01:30:00Z,,,,,,,BE9L,44.6884,-111.118,24000,,,,,,,,,,,,,,,,,RIME,MOD,,,,,,,,,-20,,,,PIREP,WYS UA /OV WYS/TM 0130/FL240/TP BE9L/TA M20/IC MOD RIME/ZLC,
2022-10-22T02:06:09Z,2022-10-22T01:30:00Z,,,,,,,UAL1509,34.0167,-134.35,32000,,,,,,,,,,,,,,,,,,,,,,,,,,,-42,28,56,,AIREP,ARP UAL1509 3401N 13421W 0130 F320 M42 028/056,
2022-10-22T01:44:15Z,2022-10-22T01:30:00Z,,,,,,,E75L,33.9425,-118.408,800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PIREP,LAX UA /OV KLAX/TM 0130/FL008/TP E75L/RM BASES 008,
2022-10-22T02:06:09Z,2022-10-22T01:30:00Z,,,,,,,UAL1749,32.1667,-132.8333,35000,,,,,,,,,,,,,,,,,,,,,,,,,,,-51,40,80,,AIREP,ARP UAL1749 3210N 13250W 0130 F350 M51 040/080,
2022-10-22T01:35:07Z,2022-10-22T01:30:00Z,,,,,,,ETD269,16.7667,71.4333,40000,,,,,,,,,,,,,,,,,,,,,,,,,,,-54,253,14,,AIREP,ARP ETD269 1646N 07126E 0130 F400 M54 253/14,
2022-10-22T02:06:54Z,2022-10-22T01:30:00Z,,,,,,,FJI255,-14.5,-173.6,27200,,,,,,,,,,,,,,,,,,,,,,,,,,,-26,255,31,,AIREP,ARP FJI255 1430S 17336W 0130 F272 M26 255/31,
2022-10-22T01:31:19Z,2022-10-22T01:29:00Z,,,,,,,ACA876,60.1,-34.6333,37000,,,,,,,,,,,,,,,,,,,,,,,,,,,-59,206,39,,AIREP,ARP ACA876 6006N 03438W 0129 F370 M59 206/39 6000N 03000W 0147 5900N 02000W KT CGFUR DDL KEF 220129 J62A,
2022-10-22T01:30:46Z,2022-10-22T01:29:00Z,,,,,,,UAL956,59.5333,-45.75,35000,,,,,,,,,,,,,,,,,,,,,,,,,,,-50,210,67,,AIREP,ARP UAL956 5932N 04545W 0129 F350 M50 210/67 6000N 04000W 0149 6000N 03000W KT N677UA QXS UAK 220129 F85A,
2022-10-22T01:33:50Z,2022-10-22T01:29:00Z,,,,,,,DLH443,57.4167,-23.3,39000,,,,,,,,,,,,,,,,,,,,,,,,,,,-53,7,46,,AIREP,ARP DLH443 5725N 02318W 0129 F390 M53 007/46 5700N 02000W 0143 PIKIL KT DAIKS DDL XXF 220130 J18A,
2022-10-22T01:31:19Z,2022-10-22T01:29:00Z,,,,,,,FPY618,57.0333,-53.7333,35000,,,,,,,,,,,,,,,,,,,,,,,,,,,-46,272,64,,AIREP,ARP FPY618 5702N 05344W 0129 F350 M46 272/64 5800N 05000W 0145 6100N 04000W KT TFPPA DDL IG1 220129 J49A,
2022-10-22T01:30:46Z,2022-10-22T01:29:00Z,,,,,,,DAL134,56.7667,-46.75,38000,,,,,,,,,,,,,,,,,,,,,,,,,,,-49,247,75,,AIREP,ARP DAL134 5646N 04645W 0129 F380 M49 247/75 5800N 04000W 0154 5800N 03000W KT N829NW DDL UAK 220129 J95A,
2022-10-22T01:31:19Z,2022-10-22T01:29:00Z,,,,,,,ACA854,56.7667,-56.8,39000,,,,,,,,,,,,,,,,,,,,,,,,,,,-48,260,59,,AIREP,ARP ACA854 5646N 05648W 0129 F390 M48 260/59 5900N 05000W 0157 6000N 04000W KT CGHQY DDL XXH 220129 L49A,
2022-10-22T01:30:46Z,2022-10-22T01:29:00Z,,,,,,,ACA892,55.4167,-59.6167,35000,,,,,,,,,,,,,,,,,,,,,,,,,,,-51,264,63,,AIREP,ARP ACA892 5525N 05937W 0129 F350 M51 264/63 CUDDY 0142 5900N 05000W KT CFIVS DDL YYR 220129 F29A,
2022-10-22T01:30:46Z,2022-10-22T01:29:00Z,,,,,,,KLM194,55.1833,-38.4667,37000,,,,,,,,,,,,,,,,,,,,,,,,,,,-57,269,103,,AIREP,ARP KLM194 5511N 03828W 0129 F370 M57 269/103 5558N 03000W 0200 5458N 02000W KT PHBKC QXT AME 220129 L87A,
2022-10-22T01:31:19Z,2022-10-22T01:29:00Z,,,,,,,AAL240,54.2833,-37.8833,39000,,,,,,,,,,,,,,,,,,,,,,,,,,,-58,285,118,,AIREP,ARP AAL240 5417N 03753W 0129 F390 M58 285/118 5500N 03000W 0158 5400N 02000W KT N822AN DDL XXN 220129 L15A,
2022-10-22T01:31:19Z,2022-10-22T01:29:00Z,,,,,,,AAL100,53.1833,-38.4,35000,,,,,,,,,,,,,,,,,,,,,,,,,,,-50,283,101,,AIREP,ARP AAL100 5311N 03824W 0129 F350 M50 283/101 5358N 03000W 0203 5258N 02000W KT N730AN DDL XXN 220130 F72A,
2022-10-22T01:33:39Z,2022-10-22T01:29:00Z,,,,,,,AFR333,51.7,-26.0333,39700,,,,,,,,,,,,,,,,,,,,,,,,,,,-56,354,84,,AIREP,ARP AFR333 5142N 02602W 0129 F397 M56 354/84 5059N 02000W 0157 5059N 01500W KT FHTYA QXT EUA 220129 J05A,
2022-10-22T01:33:39Z,2022-10-22T01:29:00Z,,,,,,,DAL256,51.0333,-17.1167,41000,,,,,,,,,,,,,,,,,,,,,,,,,,,-53,18,15,,AIREP,ARP DAL256 5102N 01707W 0129 F410 M53 018/15 DINIM 0139 ELSOX KT N407DX DDL IG1 220129 J08A,
2022-10-22T01:30:46Z,2022-10-22T01:29:00Z,,,,,,,KLM646,49.5333,-55.35,37000,,,,,,,,,,,,,,,,,,,,,,,,,,,-54,234,134,,AIREP,ARP KLM646 4932N 05521W 0129 F370 M54 234/134 ALLRY 0143 5100N 05000W KT PHBQC QXS YQX 220129 F13A,
2022-10-22T01:33:39Z,2022-10-22T01:29:00Z,,,,,,,UAL84,49.0167,-18.2167,35000,,,,,,,,,,,,,,,,,,,,,,,,,,,-50,113,24,,AIREP,ARP UAL84 4901N 01813W 0129 F350 M50 113/24 4859N 01500W 0145 4859N 01300W KT N17017 DDL XXF 220129 L87A,
2022-10-22T01:30:46Z,2022-10-22T01:29:00Z,,,,,,,SWR6017,48.5167,-51.8,39000,,,,,,,,,,,,,,,,,,,,,,,,,,,-60,249,127,,AIREP,ARP SWR6017 4831N 05148W 0129 F390 M60 249/127 4900N 05000W 0137 5200N 04000W KT HBJHD DDL YYT 220129 J36A,
2022-10-22T01:30:46Z,2022-10-22T01:29:00Z,,,,,,,DAL222,48.4333,-48.6833,36000,,,,,,,,,,,,,,,,,,,,,,,,,,,-52,257,102,,AIREP,ARP DAL222 4826N 04841W 0129 F360 M52 257/102 5058N 03959W 0209 5158N 03000W KT N831NW DDL YYT 220129 J39A,
2022-10-22T01:30:46Z,2022-10-22T01:29:00Z,,,,,,,DAL30,48.35,-48.9167,35000,,,,,,,,,,,,,,,,,,,,,,,,,,,-48,256,102,,AIREP,ARP DAL30 4821N 04855W 0129 F350 M48 256/102 5058N 03959W 0210 5158N 03000W KT N844MH QXS YYT 220129 F91A,
2022-10-22T01:30:46Z,2022-10-22T01:29:00Z,,,,,,,EUK94R,47.4333,-48.7667,33000,,,,,,,,,,,,,,,,,,,,,,,,,,,-44,255,86,,AIREP,ARP EUK94R 4726N 04846W 0129 F330 M44 255/86 5000N 04000W 0212 5100N 03000W KT GEIRH DDL YYT 220129 J40A,
2022-10-22T01:31:19Z,2022-10-22T01:29:00Z,,,,,,,TOM165,47.1667,-54.4333,39000,,,,,,,,,,,,,,,,,,,,,,,,,,,-58,241,120,,AIREP,ARP TOM165 4710N 05426W 0129 F390 M58 241/120 4817N 05148W 0141 4900N 05000W KT GTUIL QXT AME 220129 L76A,
2022-10-22T01:44:16Z,2022-10-22T01:29:00Z,,,,,,,B739,45.596,-122.6184,1400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PIREP,PDX UA /OV PDX280001/TM 0129/FL014/TP B739/WX AIS,
2022-10-22T02:06:09Z,2022-10-22T01:29:00Z,,,,,,,UAL1684,34.0167,-134.35,35000,,,,,,,,,,,,,,,,,,,,,,,,,,,-51,30,60,,AIREP,ARP UAL1684 3401N 13421W 0129 F350 M51 030/060,
2022-10-22T01:44:16Z,2022-10-22T01:29:00Z,,,,,,,A21N,27.9363,-82.3091,0,,,,,,,,LGT,18000,20000,,,,,,,,,,,,,,,,,,,,,PIREP,PIE UA /OV PIE090020/TM 0129/FLDURGD/TP A21N/TB LGT 180-200/RM ZMAFD,
2022-10-22T01:34:10Z,2022-10-22T01:29:00Z,,,,,,,QTR836,22.95,67.3167,39000,,,,,,,,,,,,,,,,,,,,,,,,,,,-53,300,46,,AIREP,ARP QTR836 2257N 06719E 0129 F390 M53 300/46,
2022-10-22T01:33:39Z,2022-10-22T01:28:00Z,,,,,,,UAL944,59.9167,-28.8667,41000,,,,,,,,,,,,,,,,,,,,,,,,,,,-67,304,18,,AIREP,ARP UAL944 5955N 02852W 0128 F410 M67 304/18 5859N 02001W 0202 AGORI KT N27908 DDL KEF 220129 L32A,
2022-10-22T01:31:19Z,2022-10-22T01:28:00Z,,,,,,,SAS910,59.3667,-31.75,39000,,,,,,,,,,,,,,,,,,,,,,,,,,,-61,241,20,,AIREP,ARP SAS910 5922N 03145W 0128 F390 M61 241/20 5958N 02958W 0136 6158N 01959W KT LNRKN DDL KEF 220128 J05A,
2022-10-22T01:29:39Z,2022-10-22T01:28:00Z,,,,,,,EIN122,59.0333,-38.2167,38000,,,,,,,,,,,,,,,,,,,,,,,,,,,-59,245,48,,AIREP,ARP EIN122 5902N 03813W 0128 F380 M59 245/48 5859N 03000W 0159 5659N 02001W KT EIEIK DDL UAK 220128 J41A,
2022-10-22T01:29:41Z,2022-10-22T01:28:00Z,,,,,,,UAL915,58.4333,-53.3333,34000,,,,,,,,,,,,,,,,,,,,,,,,,,,-42,260,50,,AIREP,ARP UAL915 5826N 05320W 0128 F340 M42 260/50 5900N 05000W 0140 6000N 04000W KT N225UA DDL UAK 220128 F89A,
2022-10-22T01:30:46Z,2022-10-22T01:28:00Z,,,,,,,UAL134,58.3833,-53.4167,33000,,,,,,,,,,,,,,,,,,,,,,,,,,,-42,260,44,,AIREP,ARP UAL134 5823N 05325W 0128 F330 M42 260/44 5858N 04959W 0141 5958N 04000W KT N686UA DDL XXU 220128 F79A,
2022-10-22T01:31:19Z,2022-10-22T01:28:00Z,,,,,,,ACA80,58.2,-25.5,37000,,,,,,,,,,,,,,,,,,,,,,,,,,,-56,6,60,,AIREP,ARP ACA80 5812N 02530W 0128 F370 M56 006/60 5659N 02001W 0151 PIKIL KT CFRTW DDL XXH 220128 L85A,
2022-10-22T01:31:19Z,2022-10-22T01:28:00Z,,,,,,,UPS214,57.9167,-18.6,32000,,,,,,,,,,,,,,,,,,,,,,,,,,,-53,57,9,,AIREP,ARP UPS214 5755N 01836W 0128 F320 M53 057/09 5800N 02000W 0133 5800N 03000W KT N573UP QXT EUA 220128 F39A,
2022-10-22T01:29:41Z,2022-10-22T01:28:00Z,,,,,,,EIN1MN,57.7333,-43.3667,33000,,,,,,,,,,,,,,,,,,,,,,,,,,,-54,222,79,,AIREP,ARP EIN1MN 5744N 04322W 0128 F330 M54 222/79 5759N 04000W 0141 5759N 03000W KT EILRD DDL UAK 220128 J58A,
2022-10-22T01:29:41Z,2022-10-22T01:28:00Z,,,,,,,CFG2017,55.0667,-39.5333,39000,,,,,,,,,,,,,,,,,,,,,,,,,,,-61,269,137,,AIREP,ARP CFG2017 5504N 03932W 0128 F390 M61 269/137 5600N 03000W 0204 5500N 02000W KT 9HSMD DDL XXH 220128 J65A,
2022-10-22T01:31:19Z,2022-10-22T01:28:00Z,,,,,,,N110QS,54.95,-29.0833,43000,,,,,,,,,,,,,,,,,,,,,,,,,,,-62,346,52,,AIREP,ARP N110QS 5457N 02905W 0128 F430 M62 346/52 5400N 02000W 0206 DOGAL KT N110QS QXT AME 220128 M08A,
2022-10-22T01:31:19Z,2022-10-22T01:28:00Z,,,,,,,SWR87,53.9833,-20.1167,39000,,,,,,,,,,,,,,,,,,,,,,,,,,,-53,16,35,,AIREP,ARP SWR87 5359N 02007W 0128 F390 M53 016/35 5400N 02000W 0128 5358N 01500W KT HBJHE DDL XXF 220128 J08A,
2022-10-22T01:29:39Z,2022-10-22T01:28:00Z,,,,,,,ACA832,53.9,-59.6833,37000,,,,,,,,,,,,,,,,,,,,,,,,,,,-52,253,74,,AIREP,ARP ACA832 5354N 05941W 0128 F370 M52 253/74 HOIST 0141 5700N 05000W KT CGEGC DDL YYR 220128 J23A,
2022-10-22T01:31:19Z,2022-10-22T01:28:00Z,,,,,,,KLM734,52.4,-23.0167,39000,,,,,,,,,,,,,,,,,,,,,,,,,,,-53,6,51,,AIREP,ARP KLM734 5224N 02301W 0128 F390 M53 006/51 5200N 02000W 0142 LIMRI KT PHBQG QXT EUA 220128 F94A,
2022-10-22T01:31:19Z,2022-10-22T01:28:00Z,,,,,,,N117MS,52.0833,-32.4667,43000,,,,,,,,,,,,,,,,,,,,,,,,,,,-68,311,87,,AIREP,ARP N117MS 5205N 03228W 0128 F430 M68 311/87 5200N 03000W 0138 5200N 02000W KT N117MS QXT AME 220128 M94A,
2022-10-22T01:29:41Z,2022-10-22T01:28:00Z,,,,,,,EIN13K,51.9833,-30.3833,38000,,,,,,,,,,,,,,,,,,,,,,,,,,,-60,337,113,,AIREP,ARP EIN13K 5159N 03023W 0128 F380 M60 337/113 5200N 03000W 0130 5100N 02000W KT EIEDY DDL XXN 220128 J11A,
2022-10-22T01:31:19Z,2022-10-22T01:28:00Z,,,,,,,DLH401,51.8667,-32.1333,37000,,,,,,,,,,,,,,,,,,,,,,,,,,,-54,333,102,,AIREP,ARP DLH401 5152N 03208W 0128 F370 M54 333/102 5200N 03000W 0137 5100N 02000W KT DABYR DDL XXF 220128 F85A,
2022-10-22T01:29:41Z,2022-10-22T01:28:00Z,,,,,,,FIN6,51.8167,-58.9667,37000,,,,,,,,,,,,,,,,,,,,,,,,,,,-51,236,74,,AIREP,ARP FIN6 5149N 05858W 0128 F370 M51 236/74 LOMSI 0140 5600N 05000W KT OHLTP DDL YIF 220128 J62A,
2022-10-22T01:29:39Z,2022-10-22T01:28:00Z,,,,,,,VIR4C,51.55,-45.2167,40000,,,,,,,,,,,,,,,,,,,,,,,,,,,-61,264,136,,AIREP,ARP VIR4C 5133N 04513W 0128 F400 M61 264/136 5258N 03959W 0149 5358N 03000W KT GVDOT DDL XXH 220128 J21A,
2022-10-22T01:29:39Z,2022-10-22T01:28:00Z,,,,,,,VIR110,51.5167,-45.4167,39000,,,,,,,,,,,,,,,,,,,,,,,,,,,-61,263,139,,AIREP,ARP VIR110 5131N 04525W 0128 F390 M61 263/139 5259N 04000W 0151 5359N 03000W KT GVNYC DDL XXH 220128 J35A,
2022-10-22T01:29:39Z,2022-10-22T01:28:00Z,,,,,,,TSC250,51.4833,-48.5167,40000,,,,,,,,,,,,,,,,,,,,,,,,,,,-58,258,132,,AIREP,ARP TSC250 5129N 04831W 0128 F400 M58 258/132 5358N 03959W 0204 5458N 03000W KT CGUFR QXS YYT 220128 J47A,
2022-10-22T01:30:46Z,2022-10-22T01:28:00Z,,,,,,,DAL232,51.0667,-39.6,37000,,,,,,,,,,,,,,,,,,,,,,,,,,,-55,288,108,,AIREP,ARP DAL232 5104N 03936W 0128 F370 M55 288/108 5200N 03000W 0210 5100N 02000W KT N815NW DDL IG1 220128 J95A,
2022-10-22T01:31:19Z,2022-10-22T01:28:00Z,,,,,,,DAL182,51.0,-19.7333,37000,,,,,,,,,,,,,,,,,,,,,,,,,,,-51,37,23,,AIREP,ARP DAL182 5100N 01944W 0128 F370 M51 037/23 DINIM 0152 ELSOX KT N188DN QXT IGW 220128 F89A,
2022-10-22T01:29:41Z,2022-10-22T01:28:00Z,,,,,,,DAL112,50.9333,-30.8833,38000,,,,,,,,,,,,,,,,,,,,,,,,,,,-57,340,113,,AIREP,ARP DAL112 5056N 03053W 0128 F380 M57 340/113 5059N 03000W 0132 4959N 02000W KT N821NW DDL IG1 220128 J16A,
2022-10-22T01:29:41Z,2022-10-22T01:28:00Z,,,,,,,AAL44,50.7333,-33.6833,39000,,,,,,,,,,,,,,,,,,,,,,,,,,,-60,328,101,,AIREP,ARP AAL44 5044N 03341W 0128 F390 M60 328/101 5100N 03000W 0144 5000N 02000W KT N793AN DDL XXN 220128 F55A,
2022-10-22T01:29:39Z,2022-10-22T01:28:00Z,,,,,,,AAL334,50.45,-36.4667,39000,,,,,,,,,,,,,,,,,,,,,,,,,,,-60,309,115,,AIREP,ARP AAL334 5027N 03628W 0128 F390 M60 309/115 5100N 03000W 0156 5000N 02000W KT N785AN DDL XXN 220128 F52A,
2022-10-22T01:30:46Z,2022-10-22T01:28:00Z,,,,,,,UAL52,47.8167,-42.5667,37000,,,,,,,,,,,,,,,,,,,,,,,,,,,-54,281,74,,AIREP,ARP UAL52 4749N 04234W 0128 F370 M54 281/74 4759N 04000W 0140 4759N 03000W KT N664UA DDL XXU 220129 F28A,
2022-10-22T01:30:46Z,2022-10-22T01:28:00Z,,,,,,,VIR226,47.8167,-53.95,40000,,,,,,,,,,,,,,,,,,,,,,,,,,,-63,243,129,,AIREP,ARP VIR226 4749N 05357W 0128 F400 M63 243/129 4910N 05135W 0141 4959N 04959W KT GVLUV DDL YYT 220128 J26A,
2022-10-22T01:30:46Z,2022-10-22T01:28:00Z,,,,,,,AAL50,47.4333,-48.7667,36400,,,,,,,,,,,,,,,,,,,,,,,,,,,-52,256,95,,AIREP,ARP AAL50 4726N 04846W 0128 F364 M52 256/95 5000N 04000W 0209 5100N 03000W KT N720AN DDL YYT 220129 F05A,
2022-10-22T01:30:46Z,2022-10-22T01:28:00Z,,,,,,,AAL40,46.5667,-55.25,39000,,,,,,,,,,,,,,,,,,,,,,,,,,,-58,237,114,,AIREP,ARP AAL40 4634N 05515W 0128 F390 M58 237/114 4659N 05000W 0151 4759N 04000W KT N876AL DDL YYT 220128 L01A,
2022-10-22T01:34:10Z,2022-10-22T01:28:00Z,,,,,,,QTR976,23.2167,62.8,37000,,,,,,,,,,,,,,,,,,,,,,,,,,,-50,293,37,,AIREP,ARP QTR976 2313N 06248E 0128 F370 M50 293/37,
2022-10-22T01:33:39Z,2022-10-22T01:28:00Z,,,,,,,UAE564,20.25,65.5833,35000,,,,,,,,,,,,,,,,,,,,,,,,,,,-44,324,25,,AIREP,ARP UAE564 2015N 06535E 0128 F350 M44 324/25,
2022-10-22T01:35:07Z,2022-10-22T01:28:00Z,,,,,,,ATC401,17.6,70.2333,32000,,,,,,,,,,,,,,,,,,,,,,,,,,,-35,326,18,,AIREP,ARP ATC401 1736N 07014E 0128 F320 M35 326/18,
2022-10-22T02:07:00Z,2022-10-22T01:28:00Z,,,,,,,ANZ99,-28.4,171.5,30000,,,,,,,,,,,,,,,,,,,,,,,,,,,-40,255,63,,AIREP,ARP ANZ99 2824S 17130E 0128 F300 M40 255/63,
2022-10-22T01:28:37Z,2022-10-22T01:27:00Z,,,,,,,ACA886,60.0,-49.9,37000,,,,,,,,,,,,,,,,,,,,,,,,,,,-43,353,40,,AIREP,ARP ACA886 6000N 04954W 0127 F370 M43 353/40 6059N 04000W 0201 6059N 03000W KT CFVLU DDL UAK 220127 L59A,
2022-10-22T01:29:39Z,2022-10-22T01:27:00Z,,,,,,,AAL722,58.0167,-49.6667,39000,,,,,,,,,,,,,,,,,,,,,,,,,,,-45,245,39,,AIREP,ARP AAL722 5801N 04940W 0127 F390 M45 245/39 5800N 04000W 0201 5800N 03000W KT N811AB DDL UAK 220127 L85A,
2022-10-22T01:29:41Z,2022-10-22T01:27:00Z,,,,,,,AUA90,55.9,-31.6667,38000,,,,,,,,,,,,,,,,,,,,,,,,,,,-59,311,62,,AIREP,ARP AUA90 5554N 03140W 0127 F380 M59 311/62 5600N 03000W 0134 5500N 02000W KT OELPB DDL XXF 220128 F28A,
2022-10-22T01:29:41Z,2022-10-22T01:27:00Z,,,,,,,KLM642,54.9333,-29.0833,39000,,,,,,,,,,,,,,,,,,,,,,,,,,,-62,335,58,,AIREP,ARP KLM642 5456N 02905W 0127 F390 M62 335/58 5359N 02000W 0205 5359N 01500W KT PHBKA QXT AME 220127 L81A,
2022-10-22T01:29:39Z,2022-10-22T01:27:00Z,,,,,,,DLH401,51.85,-32.3833,37000,,,,,,,,,,,,,,,,,,,,,,,,,,,-54,333,101,,AIREP,ARP DLH401 5151N 03223W 0127 F370 M54 333/101 5200N 03000W 0137 5100N 02000W KT DABYR DDL XXF 220127 F84A,
2022-10-22T01:29:39Z,2022-10-22T01:27:00Z,,,,,,,DLH421,51.5333,-35.55,36000,,,,,,,,,,,,,,,,,,,,,,,,,,,-53,308,101,,AIREP,ARP DLH421 5132N 03533W 0127 F360 M53 308/101 5159N 03000W 0150 5059N 02000W KT DABVM DDL XXH 220127 F43A,
2022-10-22T01:29:41Z,2022-10-22T01:27:00Z,,,,,,,DAL202,51.3667,-23.0667,38000,,,,,,,,,,,,,,,,,,,,,,,,,,,-52,1,59,,AIREP,ARP DAL202 5122N 02304W 0127 F380 M52 001/59 5058N 02000W 0141 5058N 01500W KT N406DX DDL IG1 220127 J13A,
2022-10-22T01:28:37Z,2022-10-22T01:27:00Z,,,,,,,DLH427,51.0333,-39.6833,35000,,,,,,,,,,,,,,,,,,,,,,,,,,,-49,285,95,,AIREP,ARP DLH427 5102N 03941W 0127 F350 M49 285/95 5159N 03000W 0210 5059N 02000W KT DAIGL DDL XXH 220127 J57A,
2022-10-22T01:29:41Z,2022-10-22T01:27:00Z,,,,,,,DAL112,50.9167,-31.05,38000,,,,,,,,,,,,,,,,,,,,,,,,,,,-58,338,113,,AIREP,ARP DAL112 5055N 03103W 0127 F380 M58 338/113 5059N 03000W 0132 4959N 02000W KT N821NW DDL IG1 220127 J15A,
2022-10-22T01:29:41Z,2022-10-22T01:27:00Z,,,,,,,MSR986,50.7,-26.0833,35000,,,,,,,,,,,,,,,,,,,,,,,,,,,-49,349,106,,AIREP,ARP MSR986 5042N 02605W 0127 F350 M49 349/106 4959N 02000W 0156 4959N 01500W KT SUGDR DDL XXN 220127 F54A,
2022-10-22T01:29:41Z,2022-10-22T01:27:00Z,,,,,,,DAL82,50.6833,-25.7833,37000,,,,,,,,,,,,,,,,,,,,,,,,,,,-53,353,92,,AIREP,ARP DAL82 5041N 02547W 0127 F370 M53 353/92 5000N 02000W 0155 SOMAX KT N823NW DDL IG1 220127 J73A,
2022-10-22T01:29:39Z,2022-10-22T01:27:00Z,,,,,,,BAW5CA,50.5333,-51.8167,38000,,,,,,,,,,,,,,,,,,,,,,,,,,,-56,240,142,,AIREP,ARP BAW5CA 5032N 05149W 0127 F380 M56 240/142 5059N 04959W 0134 5359N 03959W KT GZBKM DDL YYT 220127 L28A,
2022-10-22T01:29:41Z,2022-10-22T01:27:00Z,,,,,,,EIN11P,49.9667,-40.0833,33000,,,,,,,,,,,,,,,,,,,,,,,,,,,-45,283,79,,AIREP,ARP EIN11P 4958N 04005W 0127 F330 M45 283/79 5000N 04000W 0128 5059N 03000W KT EILRG DDL IG1 220128 J22A,
2022-10-22T01:29:39Z,2022-10-22T01:27:00Z,,,,,,,TOM047,49.5167,-48.5167,41000,,,,,,,,,,,,,,,,,,,,,,,,,,,-65,259,124,,AIREP,ARP TOM047 4931N 04831W 0127 F410 M65 259/124 5200N 04000W 0204 5300N 03000W KT GTUIM QXT AME 220127 L02A,
2022-10-22T01:29:41Z,2022-10-22T01:27:00Z,,,,,,,BCS385,48.6833,-31.9,41000,,,,,,,,,,,,,,,,,,,,,,,,,,,-65,331,96,,AIREP,ARP BCS385 4841N 03154W 0127 F410 M65 331/96 4859N 03000W 0137 4959N 02000W KT OOSEA DDL XXN 220128 J14A,
2022-10-22T01:29:39Z,2022-10-22T01:27:00Z,,,,,,,BAW2CM,48.5333,-55.1,39000,,,,,,,,,,,,,,,,,,,,,,,,,,,-59,236,132,,AIREP,ARP BAW2CM 4832N 05506W 0127 F390 M59 236/132 ELSIR 0141 5000N 05000W KT GXLED DDL YDF 220127 J82A,
2022-10-22T01:28:37Z,2022-10-22T01:27:00Z,,,,,,,UAL30,48.2333,-43.0,35000,,,,,,,,,,,,,,,,,,,,,,,,,,,-49,278,77,,AIREP,ARP UAL30 4814N 04300W 0127 F350 M49 278/77 4900N 04000W 0141 4900N 03000W KT N229UA DDL XXN 220127 F70A,
2022-10-22T01:29:39Z,2022-10-22T01:27:00Z,,,,,,,TOM157,43.05,-51.15,40000,,,,,,,,,,,,,,,,,,,,,,,,,,,-58,245,57,,AIREP,ARP TOM157 4303N 05109W 0127 F400 M58 245/57 4400N 05000W 0136 5000N 04000W KT GTUIA QXT AME 220127 L68A,
2022-10-22T01:46:08Z,2022-10-22T01:27:00Z,,,,,,,B737,26.0997,-79.89,9000,,,,,,,CHOP,LGT,,,,,,,,,,,,,,,,,,,,,,,PIREP,FLL UA /OV FLL090015/TM 0127/FL090/TP B737/TB TB LGT CHOP,
2022-10-22T01:46:09Z,2022-10-22T01:27:00Z,,,,,,,A321,25.6808,-80.4716,8000,,,,,,,,LGT,8000,,,,,,,,,,,,,,,,,,,,,,PIREP,MIA UA /OV MIA240012/TM 0127/FL080/TP A321/TB TB LGT 080,
2022-10-22T01:35:07Z,2022-10-22T01:27:00Z,,,,,,,UAE544,16.9667,73.9833,35000,,,,,,,,,,,,,,,,,,,,,,,,,,,-42,257,10,,AIREP,ARP UAE544 1658N 07359E 0127 F350 M42 257/10,
