No errors
No warnings
312 ms
data source=metars
4685 results
raw_text,station_id,observation_time,latitude,longitude,temp_c,dewpoint_c,wind_dir_degrees,wind_speed_kt,wind_gust_kt,visibility_statute_mi,altim_in_hg,sea_level_pressure_mb,corrected,auto,auto_station,maintenance_indicator_on,no_signal,lightning_sensor_off,freezing_rain_sensor_off,present_weather_sensor_off,wx_string,sky_cover,cloud_base_ft_agl,sky_cover,cloud_base_ft_agl,sky_cover,cloud_base_ft_agl,sky_cover,cloud_base_ft_agl,flight_category,three_hr_pressure_tendency_mb,maxT_c,minT_c,maxT24hr_c,minT24hr_c,precip_in,pcp3hr_in,pcp6hr_in,pcp24hr_in,snow_in,vert_vis_ft,metar_type,elevation_m
UHMA 220200Z 29006MPS 9000 -SN SCT005 SCT021 BKN032 M01/M02 Q1000 R01/////// NOSIG RMK TDZ R01/29006G08MPS END R01/28005G07MPS QBB170 MT OBSC QFE746/0995,UHMA,2022-10-22T02:00:00Z,64.73,177.73,-1.0,-2.0,290,12,,5.59,29.52756,,,,,,TRUE,,,,-SN,SCT,500,SCT,2100,BKN,3200,,,VFR,,,,,,,,,,,,METAR,53.0
UERP 220200Z 24003MPS 9999 BKN016CB OVC100 M04/M07 Q1013 RMK QFE716,UERP,2022-10-22T02:00:00Z,66.4,112.03,-4.0,-7.0,240,6,,6.21,29.911417,,,,,,,,,,,BKN,1600,OVC,10000,,,,,MVFR,,,,,,,,,,,,SPECI,514.0
UCFL 220200Z 35005MPS 9999 FEW030 06/03 Q1029 R07/CLRD95,UCFL,2022-10-22T02:00:00Z,42.58,76.7,6.0,3.0,350,10,,6.21,30.383858,,,,,,,,,,,FEW,3000,,,,,,,VFR,,,,,,,,,,,,METAR,1654.0
UBBY 220200Z 13006KT 9999 BKN100 08/07 Q1028 NOSIG RMK MT OP,UBBY,2022-10-22T02:00:00Z,41.57,46.67,8.0,7.0,130,6,,6.21,30.35433,,,,,,TRUE,,,,,BKN,10000,,,,,,,VFR,,,,,,,,,,,,METAR,383.0
UBBQ 220200Z 02003KT 9999 OVC120 10/08 Q1026 NOSIG RMK MT PT OBSC,UBBQ,2022-10-22T02:00:00Z,40.82,47.72,10.0,8.0,20,3,,6.21,30.295275,,,,,,TRUE,,,,,OVC,12000,,,,,,,VFR,,,,,,,,,,,,METAR,339.0
UBBL 220200Z 31006KT 9999 -RA OVC026 13/13 Q1027 NOSIG RMK MT OP,UBBL,2022-10-22T02:00:00Z,38.75,48.82,13.0,13.0,310,6,,6.21,30.324802,,,,,,TRUE,,,,-RA,OVC,2600,,,,,,,MVFR,,,,,,,,,,,,METAR,-11.0
TUPJ 220200Z 08009KT 10SM SCT019 28/25 A2994 RMK Q1013 VIS16KM,TUPJ,2022-10-22T02:00:00Z,18.43,-64.53,28.0,25.0,80,9,,10.0,29.940945,,,,,,,,,,,SCT,1900,,,,,,,VFR,,,,,,,,,,,,SPECI,6.0
TNCC 220200Z 09010KT 9999 FEW017 28/24 Q1011 NOSIG,TNCC,2022-10-22T02:00:00Z,12.2,-68.97,28.0,24.0,90,10,,6.21,29.852362,,,,,,TRUE,,,,,FEW,1700,,,,,,,VFR,,,,,,,,,,,,METAR,10.0
TNCA 220200Z 07010KT 9999 FEW018 29/25 Q1011 NOSIG,TNCA,2022-10-22T02:00:00Z,12.5,-70.0,29.0,25.0,70,10,,6.21,29.852362,,,,,,TRUE,,,,,FEW,1800,,,,,,,VFR,,,,,,,,,,,,METAR,7.0
TLPL 220200Z 07010KT 9999 FEW024 27/24 Q1012 NOSIG,TLPL,2022-10-22T02:00:00Z,13.75,-60.95,27.0,24.0,70,10,,6.21,29.88189,,,,,,TRUE,,,,,FEW,2400,,,,,,,VFR,,,,,,,,,,,,METAR,13.0
TGPY 220200Z 09008KT 9999 FEW018 28/24 Q1011 NOSIG,TGPY,2022-10-22T02:00:00Z,12.0,-61.78,28.0,24.0,90,8,,6.21,29.852362,,,,,,TRUE,,,,,FEW,1800,,,,,,,VFR,,,,,,,,,,,,METAR,12.0
TBPB 220200Z 08010KT 9999 FEW018 27/23 Q1011 NOSIG,TBPB,2022-10-22T02:00:00Z,13.07,-59.48,27.0,23.0,80,10,,6.21,29.852362,,,,,,TRUE,,,,,FEW,1800,,,,,,,VFR,,,,,,,,,,,,METAR,55.0
TAPA 220200Z 09006KT 050V130 9999 BKN018 27/23 Q1013 NOSIG,TAPA,2022-10-22T02:00:00Z,17.13,-61.78,27.0,23.0,90,6,,6.21,29.911417,,,,,,TRUE,,,,,BKN,1800,,,,,,,MVFR,,,,,,,,,,,,METAR,15.0
SYCJ 220200Z 01006KT 9999 SCT017 26/25 Q1010 NOSIG,SYCJ,2022-10-22T02:00:00Z,6.5,-58.25,26.0,25.0,10,6,,6.21,29.822834,,,,,,TRUE,,,,,SCT,1700,,,,,,,VFR,,,,,,,,,,,,METAR,30.0
SUMU 220200Z 13012KT 9999 OVC006 14/13 Q1016 TEMPO DZ BR,SUMU,2022-10-22T02:00:00Z,-34.83,-56.02,14.0,13.0,130,12,,6.21,30.0,,,,,,,,,,,OVC,600,,,,,,,IFR,,,,,,,,,,,,METAR,32.0
SULS 220200Z 16012KT 1500 -DZ BR BKN003 OVC007 14/12 Q1016,SULS,2022-10-22T02:00:00Z,-34.87,-55.1,14.0,12.0,160,12,,0.93,30.0,,,,,,,,,,-DZ BR,BKN,300,OVC,700,,,,,LIFR,,,,,,,,,,,,METAR,22.0
SPZO 220200Z 00000KT 9999 NSC 14/06 Q1028 NOSIG RMK BIRD HAZARD RWY 28 PP000,SPZO,2022-10-22T02:00:00Z,-13.55,-71.93,14.0,6.0,0,0,,6.21,30.35433,,,,,,TRUE,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,SPECI,3249.0
SPTN 220200Z 20004KT 9999 OVC027 13/10 Q1018 RMK PP000,SPTN,2022-10-22T02:00:00Z,-18.03,-70.28,13.0,10.0,200,4,,6.21,30.059055,,,,,,,,,,,OVC,2700,,,,,,,MVFR,,,,,,,,,,,,SPECI,459.0
SPST 220200Z 14003KT 9999 SCT025 27/23 Q1007 RMK BIRD HAZARD RWY 17/35 PP000,SPST,2022-10-22T02:00:00Z,-6.52,-76.37,27.0,23.0,140,3,,6.21,29.734253,,,,,,,,,,,SCT,2500,,,,,,,VFR,,,,,,,,,,,,METAR,282.0
SPSO 220200Z 17003KT 100V220 CAVOK 16/12 Q1014 RMK PP000,SPSO,2022-10-22T02:00:00Z,-13.73,-76.22,16.0,12.0,170,3,,6.21,29.940945,,,,,,,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,SPECI,8.0
SPRU 220200Z 14007KT 5000 BR NSC 15/13 Q1015 RMK PP000,SPRU,2022-10-22T02:00:00Z,-8.08,-79.12,15.0,13.0,140,7,,3.11,29.970472,,,,,,,,,,BR,CLR,,,,,,,,MVFR,,,,,,,,,,,,METAR,23.0
SPQU 220200Z 05004KT CAVOK 13/M09 Q1027 NOSIG RMK PP000,SPQU,2022-10-22T02:00:00Z,-16.33,-71.57,13.0,-9.0,50,4,,6.21,30.324802,,,,,,TRUE,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,SPECI,2527.0
SPQT 220200Z VRB02KT CAVOK 26/23 Q1009 NOSIG RMK PP000,SPQT,2022-10-22T02:00:00Z,-3.78,-73.32,26.0,23.0,0,2,,6.21,29.793306,,,,,,TRUE,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,SPECI,92.0
SPME 220200Z 25003KT 9999 FEW014 20/18 Q1013 RMK BIRD HAZARD RWY 32/14 PP000,SPME,2022-10-22T02:00:00Z,-3.55,-80.4,20.0,18.0,250,3,,6.21,29.911417,,,,,,,,,,,FEW,1400,,,,,,,VFR,,,,,,,,,,,,METAR,26.0
SPJC 220200Z 18008KT 9999 BKN011 15/12 Q1014 NOSIG RMK PP000,SPJC,2022-10-22T02:00:00Z,-12.02,-77.12,15.0,12.0,180,8,,6.21,29.940945,,,,,,TRUE,,,,,BKN,1100,,,,,,,MVFR,,,,,,,,,,,,SPECI,26.0
SPCL 220200Z 01005KT 9999 SCT017 27/23 Q1008 RMK PP000,SPCL,2022-10-22T02:00:00Z,-8.38,-74.58,27.0,23.0,10,5,,6.21,29.763779,,,,,,,,,,,SCT,1700,,,,,,,VFR,,,,,,,,,,,,METAR,154.0
SMJP 220200Z 05002KT CAVOK 26/24 Q1010 NOSIG,SMJP,2022-10-22T02:00:00Z,5.45,-55.18,26.0,24.0,50,2,,6.21,29.822834,,,,,,TRUE,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,SPECI,14.0
SLVR 220200Z VRB02KT 9999 FEW070 SCT200 21/19 Q1012,SLVR,2022-10-22T02:00:00Z,-17.63,-63.13,21.0,19.0,0,2,,6.21,29.88189,,,,,,,,,,,FEW,7000,SCT,20000,,,,,VFR,,,,,,,,,,,,METAR,377.0
SLTJ 220200Z 16003KT 9999 FEW040 SCT070 20/09 Q1020,SLTJ,2022-10-22T02:00:00Z,-21.55,-64.72,20.0,9.0,160,3,,6.21,30.11811,,,,,,,,,,,FEW,4000,SCT,7000,,,,,VFR,,,,,,,,,,,,METAR,1850.0
SLLP 220200Z 08007KT 9999 FEW010 07/04 Q1035,SLLP,2022-10-22T02:00:00Z,-16.52,-68.17,7.0,4.0,80,7,,6.21,30.561024,,,,,,,,,,,FEW,1000,,,,,,,VFR,,,,,,,,,,,,METAR,4061.0
SKVP 220200Z 36003KT 310V050 9999 FEW010 BKN200 25/23 Q1013 RMK A2986,SKVP,2022-10-22T02:00:00Z,10.43,-73.25,25.0,23.0,360,3,,6.21,29.911417,,,,,,,,,,,FEW,1000,BKN,20000,,,,,VFR,,,,,,,,,,,,SPECI,137.0
SKUC 220200Z 00000KT CAVOK 26/25 Q1009 RMK A2983,SKUC,2022-10-22T02:00:00Z,7.07,-70.73,26.0,25.0,0,0,,6.21,29.793306,,,,,,,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,SPECI,127.0
SKSP 220200Z 05008KT 9999 FEW016 29/24 Q1012 RMK A2989,SKSP,2022-10-22T02:00:00Z,12.58,-81.72,29.0,24.0,50,8,,6.21,29.88189,,,,,,,,,,,FEW,1600,,,,,,,VFR,,,,,,,,,,,,METAR,6.0
SKSM 220200Z 11005KT 9999 SCT017 SCT070 25/23 Q1012 RMK A2989,SKSM,2022-10-22T02:00:00Z,11.12,-74.22,25.0,23.0,110,5,,6.21,29.88189,,,,,,,,,,,SCT,1700,SCT,7000,,,,,VFR,,,,,,,,,,,,METAR,5.0
SKRG 220200Z VRB02KT 9999 SCT012 BKN080 16/15 Q1026 BECMG FM0330 BKN010 RMK A3029,SKRG,2022-10-22T02:00:00Z,6.17,-75.42,16.0,15.0,0,2,,6.21,30.295275,,,,,,,,,,,SCT,1200,BKN,8000,,,,,VFR,,,,,,,,,,,,METAR,2132.0
SKPE 220200Z 11003KT 9999 FEW020 SCT080 20/18 Q1018 RMK A3007,SKPE,2022-10-22T02:00:00Z,4.82,-75.73,20.0,18.0,110,3,,6.21,30.059055,,,,,,,,,,,FEW,2000,SCT,8000,,,,,VFR,,,,,,,,,,,,METAR,1341.0
SKNV 220200Z 07003KT 9999 FEW045 BKN100 27/20 Q1011 RMK A2987,SKNV,2022-10-22T02:00:00Z,2.93,-75.28,27.0,20.0,70,3,,6.21,29.852362,,,,,,,,,,,FEW,4500,BKN,10000,,,,,VFR,,,,,,,,,,,,SPECI,449.0
SKMR 220200Z VRB04KT 9999 SCT016 SCT100 27/25 Q1011 RMK A2985,SKMR,2022-10-22T02:00:00Z,8.82,-75.83,27.0,25.0,0,4,,6.21,29.852362,,,,,,,,,,,SCT,1600,SCT,10000,,,,,VFR,,,,,,,,,,,,SPECI,12.0
SKLT 220200Z VRB02KT 9999 FEW015 25/24 Q1009 RMK A2980,SKLT,2022-10-22T02:00:00Z,-4.2,-69.93,25.0,24.0,0,2,,6.21,29.793306,,,,,,,,,,,FEW,1500,,,,,,,VFR,,,,,,,,,,,,METAR,78.0
SKLC 220200Z 16006KT 9999 FEW008 BKN300 25/23 Q1009 RMK A2988,SKLC,2022-10-22T02:00:00Z,7.82,-76.72,25.0,23.0,160,6,,6.21,29.793306,,,,,,,,,,,FEW,800,BKN,30000,,,,,VFR,,,,,,,,,,,,SPECI,20.0
SKIB 220200Z VRB02KT 9999 SCT020 BKN100 22/21 Q1017 RMK A3006,SKIB,2022-10-22T02:00:00Z,4.42,-75.12,22.0,21.0,0,2,,6.21,30.029528,,,,,,,,,,,SCT,2000,BKN,10000,,,,,VFR,,,,,,,,,,,,SPECI,899.0
SKCL 220200Z 36007KT 9999 SCT020 BKN120 23/18 Q1016 NOSIG RMK A3001,SKCL,2022-10-22T02:00:00Z,3.53,-76.37,23.0,18.0,360,7,,6.21,30.0,,,,,,TRUE,,,,,SCT,2000,BKN,12000,,,,,VFR,,,,,,,,,,,,METAR,967.0
SKCC 220200Z VRB02KT 8000 TS SCT015CB SCT080 26/24 Q1013 RMK CB/N/SW A2991,SKCC,2022-10-22T02:00:00Z,7.92,-72.52,26.0,24.0,0,2,,4.97,29.911417,,,,,,,,,,TS,SCT,1500,SCT,8000,,,,,MVFR,,,,,,,,,,,,SPECI,308.0
SKBQ 220200Z VRB02KT 9999 FEW015 25/25 Q1011 NOSIG RMK A2987,SKBQ,2022-10-22T02:00:00Z,10.87,-74.77,25.0,25.0,0,2,,6.21,29.852362,,,,,,TRUE,,,,,FEW,1500,,,,,,,VFR,,,,,,,,,,,,METAR,23.0
SKBO 220200Z 29004KT 9999 VCSH SCT010 SCT070 14/12 Q1026 NOSIG RMK VCSH/SE A3032,SKBO,2022-10-22T02:00:00Z,4.7,-74.15,14.0,12.0,290,4,,6.21,30.295275,,,,,,TRUE,,,,VCSH,SCT,1000,SCT,7000,,,,,VFR,,,,,,,,,,,,METAR,2547.0
SKBG 220200Z 33003KT 6000 -DZ BKN007 SCT070 21/20 Q1016 RMK A3001,SKBG,2022-10-22T02:00:00Z,7.13,-73.18,21.0,20.0,330,3,,3.73,30.0,,,,,,,,,,-DZ,BKN,700,SCT,7000,,,,,IFR,,,,,,,,,,,,METAR,1187.0
SKAR 220200Z 00000KT 9999 SCT017 BKN090 20/19 Q1019 RMK A3011,SKAR,2022-10-22T02:00:00Z,4.45,-75.77,20.0,19.0,0,0,,6.21,30.088583,,,,,,,,,,,SCT,1700,BKN,9000,,,,,VFR,,,,,,,,,,,,SPECI,1214.0
SGES 220200Z 27003KT CAVOK 18/17 Q1012,SGES,2022-10-22T02:00:00Z,-25.45,-54.85,18.0,17.0,270,3,,6.21,29.88189,,,,,,,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,256.0
SEMT 220200Z 22007KT 9999 BKN013 22/18 Q1014 RMK A2996,SEMT,2022-10-22T02:00:00Z,-0.95,-80.67,22.0,18.0,220,7,,6.21,29.940945,,,,,,,,,,,BKN,1300,,,,,,,MVFR,,,,,,,,,,,,METAR,13.0
SELT 220200Z 36007KT 9999 BKN030 12/08 Q1028,SELT,2022-10-22T02:00:00Z,-0.92,-78.62,12.0,8.0,360,7,,6.21,30.35433,,,,,,,,,,,BKN,3000,,,,,,,MVFR,,,,,,,,,,,,SPECI,2779.0
SEGU 220200Z 23009KT 9999 SCT030 BKN100 23/18 Q1013 NOSIG RMK A2991,SEGU,2022-10-22T02:00:00Z,-2.15,-79.88,23.0,18.0,230,9,,6.21,29.911417,,,,,,TRUE,,,,,SCT,3000,BKN,10000,,,,,VFR,,,,,,,,,,,,SPECI,6.0
SECU 220200Z 22003KT 9999 FEW015 OVC040 14/13 Q1025,SECU,2022-10-22T02:00:00Z,-2.88,-78.98,14.0,13.0,220,3,,6.21,30.265747,,,,,,,,,,,FEW,1500,OVC,4000,,,,,VFR,,,,,,,,,,,,METAR,2516.0
SCVM 220200Z 26003KT 160V300 CAVOK 11/09 Q1018,SCVM,2022-10-22T02:00:00Z,-32.95,-71.48,11.0,9.0,260,3,,6.21,30.059055,,,,,,,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,136.0
SCVD 220200Z AUTO 23003KT 9999 NCD 06/05 Q1021,SCVD,2022-10-22T02:00:00Z,-39.65,-73.08,6.0,5.0,230,3,,6.21,30.147638,,,TRUE,,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,19.0
SCTN 220200Z AUTO 12003KT 080V140 CAVOK 07/04 Q1023,SCTN,2022-10-22T02:00:00Z,-42.92,-72.7,7.0,4.0,120,3,,6.21,30.206694,,,TRUE,,,,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,8.0
SCTE 220200Z 23005KT CAVOK 06/04 Q1023 NOSIG,SCTE,2022-10-22T02:00:00Z,-41.43,-73.08,6.0,4.0,230,5,,6.21,30.206694,,,,,,TRUE,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,85.0
SCSN 220200Z AUTO 05006KT 9999 NCD 11/10 Q1018,SCSN,2022-10-22T02:00:00Z,-33.65,-71.62,11.0,10.0,50,6,,6.21,30.059055,,,TRUE,,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,73.0
SCSE 220200Z AUTO VRB02KT 9999 FEW010/// 12/10 Q1017,SCSE,2022-10-22T02:00:00Z,-29.92,-71.2,12.0,10.0,0,2,,6.21,30.029528,,,TRUE,,,,,,,,FEW,1000,,,,,,,VFR,,,,,,,,,,,,METAR,141.0
SCQP 220200Z AUTO 36004KT CAVOK 07/06 Q1021,SCQP,2022-10-22T02:00:00Z,-38.92,-72.65,7.0,6.0,360,4,,6.21,30.147638,,,TRUE,,,,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,97.0
SCPQ 220200Z AUTO 20002KT CAVOK 04/02 Q1023,SCPQ,2022-10-22T02:00:00Z,-42.33,-73.72,4.0,2.0,200,2,,6.21,30.206694,,,TRUE,,,,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,166.0
SCPD 220200Z AUTO 08002KT //// ///////// 15/05 Q1018,SCPD,2022-10-22T02:00:00Z,,,15.0,5.0,80,2,,,30.059055,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,METAR,
SCON 220200Z AUTO 30003KT 270V050 CAVOK 03/02 Q1024,SCON,2022-10-22T02:00:00Z,-43.13,-73.62,3.0,2.0,300,3,,6.21,30.236221,,,TRUE,,,,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,11.0
SCMK 220200Z AUTO 25005KT //// // NCD 06/03 Q1024,SCMK,2022-10-22T02:00:00Z,-43.9,-73.73,6.0,3.0,250,5,,,30.236221,,,TRUE,,,,,,,,CLR,,,,,,,,,,,,,,,,,,,,METAR,22.0
SCJO 220200Z AUTO VRB02KT CAVOK 09/04 Q1022,SCJO,2022-10-22T02:00:00Z,-40.6,-73.05,9.0,4.0,0,2,,6.21,30.177166,,,TRUE,,,,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,61.0
SCIP 220200Z 14009KT 9999 SCT025 SCT045 18/13 Q1022 NOSIG,SCIP,2022-10-22T02:00:00Z,-27.17,-109.43,18.0,13.0,140,9,,6.21,30.177166,,,,,,TRUE,,,,,SCT,2500,SCT,4500,,,,,VFR,,,,,,,,,,,,METAR,48.0
SCIE 220200Z 21006KT CAVOK 11/08 Q1019,SCIE,2022-10-22T02:00:00Z,-36.77,-73.07,11.0,8.0,210,6,,6.21,30.088583,,,,,,,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,8.0
SCIC 220200Z AUTO 18005KT //// R/////// // NCD 15/06 Q1017,SCIC,2022-10-22T02:00:00Z,-34.97,-71.22,15.0,6.0,180,5,,,30.029528,,,TRUE,,,,,,,,CLR,,,,,,,,,,,,,,,,,,,,METAR,230.0
SCFT 220200Z AUTO 29005KT CAVOK 07/01 Q1022,SCFT,2022-10-22T02:00:00Z,-43.18,-71.85,7.0,1.0,290,5,,6.21,30.177166,,,TRUE,,,,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,345.0
SCFA 220200Z 20007KT 9999 FEW014 13/10 Q1016 NOSIG,SCFA,2022-10-22T02:00:00Z,-23.43,-70.43,13.0,10.0,200,7,,6.21,30.0,,,,,,TRUE,,,,,FEW,1400,,,,,,,VFR,,,,,,,,,,,,METAR,113.0
SCEL 220200Z 16007KT CAVOK 16/07 Q1017 NOSIG,SCEL,2022-10-22T02:00:00Z,-33.38,-70.78,16.0,7.0,160,7,,6.21,30.029528,,,,,,TRUE,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,478.0
SCDA 220200Z 22007KT 9999 OVC028 16/11 Q1017,SCDA,2022-10-22T02:00:00Z,-20.53,-70.17,16.0,11.0,220,7,,6.21,30.029528,,,,,,,,,,,OVC,2800,,,,,,,MVFR,,,,,,,,,,,,METAR,41.0
SCCY 220200Z AUTO 05004KT 350V080 CAVOK 05/M02 Q1021,SCCY,2022-10-22T02:00:00Z,-45.58,-72.1,5.0,-2.0,50,4,,6.21,30.147638,,,TRUE,,,,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,301.0
SCCI 220200Z 32019KT 9999 SCT030 BKN200 07/M00 Q1001 NOSIG,SCCI,2022-10-22T02:00:00Z,-53.0,-70.85,7.0,0.0,320,19,,6.21,29.557087,,,,,,TRUE,,,,,SCT,3000,BKN,20000,,,,,VFR,,,,,,,,,,,,METAR,37.0
SCCH 220200Z AUTO 23005KT CAVOK 12/07 Q1018,SCCH,2022-10-22T02:00:00Z,-36.57,-72.02,12.0,7.0,230,5,,6.21,30.059055,,,TRUE,,,,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,148.0
SCCF 220200Z 23008KT CAVOK 11/M17 Q1027,SCCF,2022-10-22T02:00:00Z,-22.5,-68.9,11.0,-17.0,230,8,,6.21,30.324802,,,,,,,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,2290.0
SCBA 220200Z AUTO 30020KT 9999 NCD 05/M03 Q1018,SCBA,2022-10-22T02:00:00Z,-45.92,-71.68,5.0,-3.0,300,20,,6.21,30.059055,,,TRUE,,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,516.0
SCAT 220200Z AUTO 25006KT 9999 OVC016/// 13/09 Q1016,SCAT,2022-10-22T02:00:00Z,-27.27,-70.77,13.0,9.0,250,6,,6.21,30.0,,,TRUE,,,,,,,,OVC,1600,,,,,,,MVFR,,,,,,,,,,,,METAR,209.0
SCAR 220200Z 11003KT 9999 BKN030 16/12 Q1017,SCAR,2022-10-22T02:00:00Z,-18.35,-70.33,16.0,12.0,110,3,,6.21,30.029528,,,,,,,,,,,BKN,3000,,,,,,,MVFR,,,,,,,,,,,,METAR,57.0
SCAP 220200Z AUTO /////KT ///V/// //// // ////// ///// Q////,SCAP,2022-10-22T02:00:00Z,-43.62,-71.8,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,METAR,252.0
SBYS 220200Z 31002KT 9999 BKN035 21/19 Q1013,SBYS,2022-10-22T02:00:00Z,-21.97,-47.33,21.0,19.0,310,2,,6.21,29.911417,,,,,,,,,,,BKN,3500,,,,,,,VFR,,,,,,,,,,,,METAR,600.0
SBVT 220200Z 34006KT 9999 FEW020 SCT100 25/21 Q1014,SBVT,2022-10-22T02:00:00Z,-20.25,-40.28,25.0,21.0,340,6,,6.21,29.940945,,,,,,,,,,,FEW,2000,SCT,10000,,,,,VFR,,,,,,,,,,,,METAR,4.0
SBUR 220200Z 02004KT CAVOK 20/18 Q1016,SBUR,2022-10-22T02:00:00Z,-19.77,-47.97,20.0,18.0,20,4,,6.21,30.0,,,,,,,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,807.0
SBUL 220200Z 01003KT CAVOK 19/17 Q1016,SBUL,2022-10-22T02:00:00Z,-18.87,-48.22,19.0,17.0,10,3,,6.21,30.0,,,,,,,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,945.0
SBTU 220200Z AUTO 19005KT //// // NCD 27/22 Q1012,SBTU,2022-10-22T02:00:00Z,-3.78,-49.72,27.0,22.0,190,5,,,29.88189,,,TRUE,,,,,,,,CLR,,,,,,,,,,,,,,,,,,,,SPECI,250.0
SBTE 220200Z 01009KT CAVOK 30/22 Q1009,SBTE,2022-10-22T02:00:00Z,-5.05,-42.82,30.0,22.0,10,9,,6.21,29.793306,,,,,,,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,60.0
SBTA 220200Z VRB01KT 7000 NSC 18/18 Q1011,SBTA,2022-10-22T02:00:00Z,-23.03,-45.5,18.0,18.0,0,1,,4.35,29.852362,,,,,,,,,,,CLR,,,,,,,,MVFR,,,,,,,,,,,,METAR,578.0
SBSV 220200Z 08009KT 9999 SCT023 26/21 Q1014,SBSV,2022-10-22T02:00:00Z,-12.9,-38.32,26.0,21.0,80,9,,6.21,29.940945,,,,,,,,,,,SCT,2300,,,,,,,VFR,,,,,,,,,,,,METAR,9.0
SBSR 220200Z 36004KT CAVOK 22/19 Q1013,SBSR,2022-10-22T02:00:00Z,-20.8,-49.4,22.0,19.0,360,4,,6.21,29.911417,,,,,,,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,537.0
SBSP 220200Z 34010KT 9999 FEW033 21/18 Q1013,SBSP,2022-10-22T02:00:00Z,-23.62,-46.65,21.0,18.0,340,10,,6.21,29.911417,,,,,,,,,,,FEW,3300,,,,,,,VFR,,,,,,,,,,,,METAR,802.0
SBSN 220200Z 12001KT CAVOK 26/25 Q1009,SBSN,2022-10-22T02:00:00Z,-2.42,-54.78,26.0,25.0,120,1,,6.21,29.793306,,,,,,,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,57.0
SBSM 220200Z 12003KT 9999 FEW025 BKN055 18/14 Q1013,SBSM,2022-10-22T02:00:00Z,-29.72,-53.7,18.0,14.0,120,3,,6.21,29.911417,,,,,,,,,,,FEW,2500,BKN,5500,,,,,VFR,,,,,,,,,,,,METAR,86.0
SBSL 220200Z 05009KT CAVOK 28/23 Q1011,SBSL,2022-10-22T02:00:00Z,-2.58,-44.23,28.0,23.0,50,9,,6.21,29.852362,,,,,,,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,53.0
SBSC 220200Z 01007KT 9999 FEW010 OVC100 24/21 Q1009,SBSC,2022-10-22T02:00:00Z,-22.92,-43.72,24.0,21.0,10,7,,6.21,29.793306,,,,,,,,,,,FEW,1000,OVC,10000,,,,,VFR,,,,,,,,,,,,METAR,6.0
SBRP 220200Z 35002KT CAVOK 21/19 Q1013,SBRP,2022-10-22T02:00:00Z,-21.13,-47.77,21.0,19.0,350,2,,6.21,29.911417,,,,,,,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,550.0
SBRJ 220200Z 05003KT CAVOK 25/22 Q1009,SBRJ,2022-10-22T02:00:00Z,-22.9,-43.17,25.0,22.0,50,3,,6.21,29.793306,,,,,,,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,6.0
SBRF 220200Z 09006KT 020V120 9999 SCT021 27/21 Q1013,SBRF,2022-10-22T02:00:00Z,-8.13,-34.92,27.0,21.0,90,6,,6.21,29.911417,,,,,,,,,,,SCT,2100,,,,,,,VFR,,,,,,,,,,,,METAR,10.0
SBRB 220200Z 05004KT 9999 VCTS FEW040CB SCT070 26/23 Q1009,SBRB,2022-10-22T02:00:00Z,-9.87,-67.88,26.0,23.0,50,4,,6.21,29.793306,,,,,,,,,,VCTS,FEW,4000,SCT,7000,,,,,VFR,,,,,,,,,,,,METAR,190.0
